,OBJECTID,POBTOT_pctChange,POB65_MAS_pctChange,GRAPROES_pctChange,PROOCUP_C_pctChange,GRAPROES,pct_PRESOE05,pct_P3YM_HLI,pct_POCUPADA_1SM,pct_POCUPADA_1A2SM,pct_POCUPADA_2A5SM,pct_POCUPADA_5YMASSM,pct_VPH_P,pct_VPH_RENT,ACESOPER_CR0V_pct_total,ACESOAUT_CR0V_pct_total,RECUCALL_CTV_pct_total,SENALIZA_CTV_pct_total,ALUMPUB_CTV_pct_total,TELPUB_CTV_pct_total,BANQUETA_CTV_pct_total,ARBOLES_CTV_pct_total,RAMPAS_CTV_pct_total,PUESSEMI_CTV_pct_total,PUESAMBU_CTV_pct_total,M2_2000,M2_2010,M2_2016,pct2000_2010,pct2010_2016,pct2000_2016,Change_Artistas,Change_Bares,Change_Cafeterias,Change_Discotecas,Change_Esteticas,Change_Lavanderias,gentrified
179,12535,-0.4928503336510962,-0.412962962962963,0.2041420118343196,1.1300108342361868,11.27076923076923,0.04473438956197577,0.011494252873563218,0.03543056879567842,0.14458214172227518,0.15888147442008266,0.060374960279631386,0.5134146341463415,0.3859756097560976,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.0,0.7142857142857143,0.7857142857142857,0.42857142857142855,0.0,0.0,6957.430179150329,11746.922476614622,14203.765665204604,68.8399620856735,20.914781667121588,104.152471522743,0.0,0.0,1.0,0.0,-2.0,0.0,1
180,12536,-0.09948516050878256,0.05511811023622047,0.12012875325568804,2.212121212121213,13.407941176470587,0.05600806113023764,0.007305399277857083,0.02695336159903089,0.0909297395517868,0.15301332525741976,0.17307692307692307,0.5153534872649369,0.4051416329445369,0.9710144927536232,0.9130434782608696,0.8405797101449275,0.5362318840579711,0.6956521739130435,0.14492753623188406,0.8260869565217391,0.6521739130434783,0.6086956521739131,0.014492753623188406,0.0,8964.16362320271,11714.285714285714,39295.1475658748,30.67907064932001,235.44638165990688,338.35821407993734,-1.0,1.0,22.0,0.0,-2.0,3.0,0
181,12537,0.16322274881516588,0.5,0.0443857965451056,1.977008928571427,10.8825,0.03419773095623987,0.005186385737439222,0.02995260663507109,0.09554502369668247,0.16587677725118485,0.0995260663507109,0.5391872278664731,0.3984034833091437,0.975609756097561,0.8292682926829268,0.8536585365853658,0.7073170731707317,0.6829268292682927,0.04878048780487805,0.6829268292682927,0.6341463414634146,0.024390243902439025,0.0,0.0,12222.222222222224,12018.589973247637,13891.725220735627,-1.6660820370648035,15.585316178165906,13.659569987836926,0.0,-1.0,9.0,0.0,1.0,2.0,1
182,12538,-0.01359746805767202,0.11277173913043476,0.16409200137315466,1.5374103942652328,11.303333333333333,0.0435657629927785,0.010773055522670771,0.028836009846442388,0.130230922517876,0.1514476614699332,0.08287422342046652,0.40485312899106,0.486164325244785,0.9487179487179488,0.8974358974358975,0.8461538461538461,0.5128205128205128,0.7692307692307693,0.2307692307692308,0.6923076923076923,0.3333333333333333,0.1794871794871795,0.0,0.02564102564102564,8541.887125220457,13576.300984528832,33916.42857142857,58.93795815264232,149.82083566119204,297.0601352397668,1.0,-3.0,27.0,0.0,17.0,2.0,1
183,12539,0.20784794604537093,0.6405228758169934,0.16655746297995014,3.7930660888407375,13.695384615384615,0.058584833882830326,0.01623129596753741,0.012568976088289392,0.15358675659104842,0.10698957694665848,0.20478234212139795,0.7331460674157303,0.17415730337078653,0.6153846153846154,0.6153846153846154,0.4615384615384616,0.38461538461538464,0.4615384615384616,0.0,0.4615384615384616,0.38461538461538464,0.0,0.0,0.0,7058.854786789928,25280.991267203706,36000.0,258.1457903697781,42.399479591220604,409.997741664428,0.0,0.0,4.0,0.0,1.0,-1.0,0
184,12463,-0.04815618221258135,0.1563467492260062,0.08739042072375408,2.0649350649350646,13.277037037037035,0.08247892458418775,0.000683526999316473,0.014533622559652928,0.04577006507592191,0.1631236442516269,0.19739696312364424,0.7650714729645742,0.18023617153511493,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.0,0.0,0.0,0.0,7802.150827984669,12284.166315153778,14575.941402364324,57.445896471176425,18.656333921361913,86.8195286623209,0.0,0.0,4.0,0.0,2.0,3.0,0
185,12528,-0.2779345840943052,-0.3142857142857143,0.07813980418991505,2.488570984294822,13.886440677966108,0.2530041511907363,0.0013109023377758358,0.006807238917482982,0.01826332392495434,0.06508384525983729,0.15590237423211026,0.02622061482820976,0.9376130198915008,0.078125,0.078125,0.078125,0.0625,0.078125,0.015625,0.078125,0.0625,0.0,0.0,0.0,8003.843998861804,12211.757934314111,14356.372368873928,52.57366255577569,17.561881312219704,79.36846808752763,0.0,0.0,1.0,0.0,3.0,0.0,0
186,12515,-0.13206586318112376,0.06615384615384616,0.06681415929203531,2.7585513078470827,12.055,0.05095419847328244,0.008396946564885497,0.016975046681378374,0.13342386691563402,0.07995246986929214,0.18248175182481752,0.5909090909090909,0.2894131185270426,1.0,0.9375,1.0,0.75,1.0,0.375,0.875,0.875,0.5,0.0,0.0,7956.733364894317,30092.4,64421.58654084159,278.2004325137983,114.0792576891228,709.6486785025912,0.0,1.0,18.0,0.0,3.0,1.0,0
187,12519,-0.07314148681055156,-0.12323943661971833,0.15666369842683278,1.932186234817814,12.989333333333333,0.047902916755375766,0.010645092612305729,0.01718625099920064,0.12529976019184652,0.0859312549960032,0.1520783373301359,0.532258064516129,0.3267882187938289,0.96875,0.96875,0.9375,0.78125,0.9375,0.625,0.96875,0.875,0.25,0.0,0.0,12309.727532573592,37400.0,97949.68433742328,203.82475892365096,161.89755170434032,695.7096050926559,0.0,0.0,7.0,1.0,2.0,1.0,0
188,12520,0.052363464044544485,-0.10516772438803264,0.17389806050032822,2.5586133333333345,13.975256410256407,0.04471053498846534,0.007909480391079863,0.021087548868617464,0.14488804643999526,0.09276152114678356,0.23978201634877386,0.569423929098966,0.3124076809453471,1.0,1.0,0.8734177215189873,0.7721518987341772,0.8860759493670886,0.7974683544303798,0.8860759493670886,0.8860759493670886,0.2278481012658228,0.0,0.0,19108.74408225326,31279.674852083783,86530.84128764768,63.69299163482939,176.63599988438872,352.8337441496791,0.0,8.0,23.0,0.0,24.0,-1.0,0
